Entity,Year,Auunal Emission
Saint Lucia,1977.0,69616.0
Saint Vincent and the Grenadines,1963.0,14656.0
Saudi Arabia,1972.0,7.028171E7
Saudi Arabia,2014.0,6.128419E8
Serbia,1984.0,5.443746E7
Serbia,1999.0,3.5790748E7
Sint Maarten (Dutch part),1957.0,1063142.0
Slovenia,2014.0,1.3561306E7
South America (GCP),1989.0,5.7946874E8
South Korea,1985.0,1.6875768E8
Spain,2007.0,3.6739907E8
Sudan,2002.0,7611157.0
Switzerland,1965.0,3.0328936E7
Togo,2018.0,2165189.0
Tuvalu,1968.0,0.0
Vanuatu,1979.0,62288.0
Vietnam,1964.0,1.178784E7
World,2014.0,3.5466195E10
Yemen,1953.0,69616.0
Panama,1950.0,523744.0
Liberia,1963.0,355408.0
Libya,2011.0,5.5861524E7
Liechtenstein,1963.0,18770.0
Macao,1993.0,1179808.0
Macao,1996.0,1406976.0
Malawi,2009.0,1013307.0
Malawi,2021.0,2078419.9
Malaysia,1981.0,3.087766E7
Malaysia,1999.0,1.0398655E8
Malaysia,2011.0,2.0345235E8
Marshall Islands,2016.0,142896.0
Mauritania,2006.0,1550078.0
Montserrat,2007.0,40304.0
Morocco,1997.0,2.9977578E7
Nepal,1997.0,2641111.0
New Caledonia,1982.0,1261786.0
Nicaragua,1965.0,780165.0
North America,1992.0,6.061895E9
North America (excl. USA),2009.0,1.171048E9
North Macedonia,2009.0,8236520.0
Oceania (GCP),1973.0,1.9234469E8
Pakistan,1997.0,9.378816E7
Palau,1990.0,234496.0
Papua New Guinea,2002.0,3662442.0
Peru,1968.0,1.4486633E7
Rwanda,1959.0,74641.0
Saint Helena,1992.0,7328.0
Saint Lucia,2008.0,425024.0
Saint Pierre and Miquelon,1962.0,32976.0
Samoa,2020.0,241824.0
Sao Tome and Principe,1991.0,47632.0
Sierra Leone,1980.0,608224.0
South America,1984.0,4.9146307E8
Suriname,1970.0,1608496.0
Suriname,1986.0,1756928.0
Syria,1954.0,577895.0
Taiwan,1966.0,1.9461588E7
Tanzania,1998.0,2480937.0
Thailand,1995.0,1.5365003E8
Tuvalu,1971.0,0.0
Uganda,1971.0,1437743.0
Ukraine,1969.0,4.342992E8
Vanuatu,1999.0,87936.0
Vanuatu,2012.0,117248.0
World,1978.0,1.9063955E10
Yemen,1968.0,1.1636864E7
Zimbabwe,1985.0,1.0213709E7
Zimbabwe,2000.0,1.3818202E7
Lesotho,2003.0,1930928.0
Liberia,2004.0,546472.0
Liechtenstein,1974.0,109178.0
Lithuania,1982.0,3.649079E7
Lithuania,1994.0,1.5767042E7
Madagascar,1965.0,556779.0
Maldives,2002.0,593568.0
Mali,1998.0,934320.0
Mali,2006.0,1535216.0
Marshall Islands,2003.0,106256.0
Mauritius,1971.0,395712.0
Mauritius,2019.0,4521376.0
Moldova,1984.0,3.727324E7
Mongolia,1985.0,8997952.0
Nauru,1974.0,98928.0
Nepal,1999.0,3191083.0
Netherlands,1985.0,1.4698E8
New Caledonia,2021.0,4536780.0
Niger,1963.0,87936.0
North Macedonia,1959.0,2728165.0
Oceania (GCP),2005.0,4.296386E8
Pakistan,2010.0,1.5390866E8
Palestine,2016.0,3233556.0
Panama,1965.0,1527205.0
Russia,1955.0,6.3099674E8
Saint Lucia,1976.0,84272.0
Sierra Leone,1954.0,124576.0
Sint Maarten (Dutch part),1969.0,1383789.0
South America,1991.0,6.0666886E8
South America (GCP),1965.0,2.4009266E8
Switzerland,1984.0,3.912872E7
Switzerland,2009.0,4.3529708E7
Trinidad and Tobago,1969.0,3901179.0
Turkey,1990.0,1.5161498E8
Vanuatu,1966.0,76944.0
Vanuatu,1995.0,65952.0
Venezuela,2009.0,1.5184818E8
Zimbabwe,1975.0,8310912.0
Mozambique,1950.0,901137.0
Romania,1951.0,2.2503346E7
Lebanon,1989.0,7720771.0
Liberia,2017.0,890868.0
Lower-middle-income countries,2014.0,5.0217764E9
Macao,2000.0,1630480.0
Moldova,2001.0,3786589.0
Myanmar,2017.0,2.3630088E7
Niger,1952.0,26530.0
Nigeria,1981.0,6.58105E7
Niue,1988.0,3664.0
Niue,2002.0,7328.0
North America (GCP),2007.0,7.1983457E9
North America (excl. USA),1973.0,6.10944E8
North Macedonia,1954.0,1697965.0
North Macedonia,1972.0,6070654.0
Norway,1973.0,3.0491832E7
OECD (GCP),1962.0,6.5808507E9
Oceania (GCP),1963.0,1.0929322E8
Oceania (GCP),2017.0,4.5871018E8
Pakistan,1953.0,7106796.0
Pakistan,2007.0,1.5540222E8
Peru,1952.0,5186739.0
Philippines,2017.0,1.3515008E8
Poland,1956.0,1.6641722E8
Poland,1977.0,4.1795494E8
Russia,1979.0,2.04851E9
Saudi Arabia,1953.0,476320.0
Serbia,1966.0,2.1672458E7
Serbia,1978.0,4.4896356E7
Seychelles,1974.0,54960.0
Sierra Leone,1986.0,674176.0
Singapore,1998.0,4.741216E7
Singapore,2012.0,5.0706096E7
Slovenia,2000.0,1.5053848E7
Taiwan,1990.0,1.24184E8
Tanzania,2011.0,7523881.0
Thailand,2001.0,1.7226685E8
Tonga,1958.0,7328.0
Trinidad and Tobago,1992.0,1.9102764E7
Turkmenistan,1965.0,1.5737201E7
Tuvalu,1982.0,0.0
Tuvalu,1988.0,0.0
Uganda,2002.0,1446221.0
Uganda,2003.0,1512745.0
United States,1953.0,2.6129713E9
Vanuatu,1971.0,58624.0
Libya,1972.0,1.5220018E7
Liechtenstein,2003.0,229355.0
Macao,1989.0,1029584.06
Malawi,2012.0,1066113.0
Maldives,1974.0,3664.0
Mali,1985.0,405383.0
Mexico,1996.0,3.4176467E8
Moldova,1986.0,3.8828024E7
Mongolia,1999.0,7487592.0
Mozambique,2013.0,3581790.0
New Zealand,2003.0,3.624099E7
Nicaragua,1992.0,2372617.0
North America (excl. USA),1980.0,8.1151514E8
North Korea,1978.0,1.0821293E8
North Macedonia,1961.0,3132817.0
OECD (GCP),1998.0,1.3009741E10
Oceania,2021.0,4.370973E8
Portugal,1970.0,1.5236482E7
Rwanda,2006.0,514417.0
Ryukyu Islands (GCP),1972.0,9005072.0
Saint Lucia,2020.0,483648.0
Saudi Arabia,1952.0,0.0
Senegal,1968.0,98126.0
Senegal,2014.0,8724360.0
Seychelles,2020.0,608224.0
Sierra Leone,2015.0,1084544.0
Singapore,2002.0,4.709339E7
Sint Maarten (Dutch part),2004.0,569487.0
Sint Maarten (Dutch part),2008.0,636974.0
Slovakia,1961.0,3.433855E7
South Africa,1986.0,3.304971E8
South America,1978.0,4.6211014E8
South America,2016.0,1.1513292E9
Togo,1968.0,194192.0
Turks and Caicos Islands,2012.0,282128.0
Uganda,2009.0,2999798.0
Uganda,2020.0,5538408.0
Ukraine,1972.0,5.100011E8
United Kingdom,1965.0,6.221116E8
United Kingdom,1999.0,5.616496E8
Vietnam,1992.0,2.146646E7
Vietnam,1998.0,4.786635E7
Zimbabwe,1984.0,9879639.0
Zimbabwe,1991.0,1.5501544E7
Peru,1950.0,4542024.0
Lebanon,1981.0,5844246.0
Lesotho,2004.0,1982224.0
Liberia,1954.0,102592.0
Libya,2002.0,5.2524996E7
Malawi,1978.0,669734.0
Malaysia,2018.0,2.6220718E8
Mauritania,1977.0,556928.0
Moldova,1989.0,3.8335516E7
Nepal,1953.0,36640.0
Nepal,1995.0,2308915.0
New Caledonia,1978.0,1541285.0
New Caledonia,2000.0,2220454.0
Niger,1976.0,330710.0
Niger,1995.0,558136.0
Niger,2021.0,3038976.0
North America (excl. USA),1999.0,1.05033926E9
North Korea,1985.0,1.442847E8
North Korea,1999.0,6.4139916E7
Oman,1989.0,9985697.0
Pakistan,2004.0,1.2962354E8
Philippines,2014.0,1.0148362E8
Philippines,2022.0,1.5039598E8
Russia,1960.0,8.845549E8
Russia,1983.0,2.158129E9
Russia,2006.0,1.623002E9
Rwanda,2001.0,522378.03
Samoa,2009.0,168544.0
Samoa,2016.0,238160.0
Saudi Arabia,1985.0,1.7242118E8
Senegal,2007.0,4862531.0
Sierra Leone,2004.0,520288.0
Sint Maarten (Dutch part),1980.0,975569.0
Slovakia,2015.0,3.4471936E7
Slovakia,2016.0,3.4914412E7
South America,1992.0,6.186573E8
South Sudan,2005.0,912013.0
Switzerland,1963.0,2.907036E7
Tajikistan,2011.0,2340736.0
Tunisia,2013.0,2.8333024E7
Turkey,1996.0,1.996467E8
Tuvalu,1985.0,0.0
United Arab Emirates,1999.0,7.731616E7
Upper-middle-income countries,1952.0,1.00007974E9
Uruguay,2002.0,4557757.0
Vanuatu,1970.0,40304.0
World,1999.0,2.4833495E10
World,2015.0,3.5463213E10
Zambia,1966.0,3498229.0
Mozambique,1951.0,930329.0
Nauru,1964.0,29312.0
Lebanon,1986.0,7478448.0
Low-income countries,1961.0,4.6036188E7
Malawi,2000.0,857646.0
Mali,2020.0,6418546.0
Marshall Islands,2008.0,128240.01
Mauritania,2009.0,2012298.1
Montenegro,1968.0,794225.0
Namibia,2020.0,3681840.0
New Caledonia,2003.0,2725557.0
New Caledonia,2017.0,5583765.0
New Zealand,1966.0,1.4000272E7
New Zealand,1982.0,1.8270238E7
Nicaragua,1972.0,1604357.0
Nicaragua,2013.0,4605408.0
North America (excl. USA),1989.0,8.836749E8
North Korea,2022.0,5.0871636E7
North Macedonia,2001.0,8287967.5
North Macedonia,2008.0,8936496.0
OECD (GCP),1995.0,1.2531393E10
Papua New Guinea,1971.0,824400.0
Poland,1968.0,2.7580102E8
Rwanda,2022.0,1547760.0
Saint Kitts and Nevis,2004.0,212512.0
Saint Lucia,1965.0,25648.0
Saint Vincent and the Grenadines,1956.0,7328.0
Singapore,1972.0,2.1720192E7
Slovakia,1973.0,5.2457424E7
Slovenia,1972.0,9071948.0
Solomon Islands,1977.0,80608.0
Somalia,1961.0,87936.0
South Africa,2010.0,4.6299968E8
Sri Lanka,1971.0,3193463.0
Suriname,1979.0,2292768.0
Ukraine,1971.0,4.8473728E8
Ukraine,1988.0,7.2735763E8
Venezuela,1963.0,5.6151736E7
Vietnam,2005.0,9.584572E7
Wallis and Futuna,2000.0,25648.0
World,1986.0,2.0607515E10
Zambia,1996.0,1837995.0
Zambia,2002.0,1960891.0
Zimbabwe,1972.0,8215826.0
Madagascar,2014.0,3157868.0
Mali,1994.0,548393.0
Malta,1984.0,1363008.0
Marshall Islands,2014.0,142896.0
Mauritania,1963.0,87936.0
Montenegro,1964.0,721081.0
Montserrat,2003.0,36640.0
Mozambique,1960.0,1882405.0
Mozambique,2022.0,8003215.0
Nepal,1959.0,65952.0
Niger,1953.0,22041.0
North Korea,1955.0,7344864.0
Palau,1985.0,161216.0
Palau,2020.0,212512.0
Panama,1987.0,3179553.0
Paraguay,1982.0,1362428.0
Philippines,2015.0,1.12449144E8
Poland,1988.0,4.4422998E8
Poland,2018.0,3.360809E8
Portugal,1959.0,7979696.0
Saint Pierre and Miquelon,1965.0,40304.0
Sint Maarten (Dutch part),2010.0,448949.0
Slovenia,2002.0,1.6564693E7
Slovenia,2016.0,1.4458364E7
South Africa,2006.0,4.4677002E8
South Korea,1966.0,2.9982234E7
Sri Lanka,1979.0,3809016.0
Tajikistan,1957.0,4033618.0
Tajikistan,1992.0,7308103.0
Tanzania,2022.0,1.5569999E7
Togo,1971.0,315104.0
Turkey,1988.0,1.2472751E8
Uganda,1967.0,809179.0
Ukraine,1973.0,5.3149763E8
Upper-middle-income countries,1961.0,2.1391473E9
Upper-middle-income countries,2007.0,1.1880649E10
Upper-middle-income countries,2015.0,1.5340985E10
Uruguay,2012.0,8591791.0
Venezuela,1960.0,5.701683E7
Vietnam,1975.0,2.177139E7
South Korea,1951.0,2923842.0
Liberia,2012.0,962647.0
Lithuania,2000.0,1.1843035E7
Luxembourg,1997.0,8563894.0
Mauritius,1988.0,853712.0
Mauritius,1998.0,2169088.0
Moldova,2010.0,4830905.0
Montserrat,1990.0,29312.0
Myanmar,1965.0,2725481.0
Netherlands,1998.0,1.7623758E8
Non-OECD (GCP),2010.0,1.897935E10
North America (excl. USA),2005.0,1.1921192E9
Norway,1965.0,1.6389921E7
Oman,2014.0,6.5896628E7
Palau,1993.0,197856.0
Panama,1982.0,3278525.0
Paraguay,1957.0,212453.0
Portugal,2010.0,5.2933984E7
Qatar,1967.0,6683136.0
Romania,1992.0,1.3201125E8
Romania,2000.0,9.333405E7
Saint Vincent and the Grenadines,1980.0,36640.0
Sao Tome and Principe,2009.0,91600.0
Saudi Arabia,2013.0,5.445635E8
Senegal,1960.0,827381.0
Senegal,2013.0,7852669.0
Seychelles,2014.0,458000.0
Slovenia,1991.0,1.3973374E7
South Africa,1961.0,1.0211984E8
South America,1999.0,8.1235405E8
South Sudan,1972.0,447616.0
Sri Lanka,1963.0,2531527.0
St. Kitts-Nevis-Anguilla (GCP),1972.0,29312.0
Sweden,2018.0,4.2036584E7
Syria,2010.0,6.172195E7
Tunisia,2006.0,2.2969948E7
Turkmenistan,1961.0,1.2319562E7
Tuvalu,1958.0,0.0
Tuvalu,1962.0,0.0
Tuvalu,1997.0,3664.0
Tuvalu,2012.0,10992.0
United Kingdom,1990.0,6.019451E8
United States,1993.0,5.2728504E9
Venezuela,1968.0,6.5572068E7
Vietnam,1988.0,2.3072536E7
Zimbabwe,1962.0,4888959.0
Zimbabwe,1988.0,1.6029461E7
Sri Lanka,1951.0,1545941.0
Suriname,1951.0,234496.0
Thailand,1950.0,955618.0
Libya,2021.0,6.3925804E7
Lower-middle-income countries,1979.0,1.6451017E9
Luxembourg,2004.0,1.1821717E7
Malawi,1994.0,901750.0
Mali,1977.0,413473.0
Mexico,2009.0,4.6041734E8
Mongolia,2010.0,1.3772318E7
Mozambique,1958.0,1816631.0
Myanmar,1967.0,3615833.0
Nigeria,1999.0,8.499216E7
North America,1957.0,3.1031503E9
North America (GCP),1998.0,6.6455163E9
North Korea,2005.0,7.5010216E7
Philippines,1975.0,3.2482444E7
Philippines,2001.0,7.032601E7
Romania,1977.0,1.7783251E8
Saint Helena,1997.0,10992.0
Saudi Arabia,1991.0,2.885455E8
Serbia,1995.0,3.9140836E7
Serbia,2018.0,4.4320356E7
Slovakia,1964.0,4.0087296E7
South America,2015.0,1.1934029E9
South America (GCP),1987.0,5.572519E8
Suriname,1968.0,1450944.0
Sweden,1996.0,6.3381056E7
Tajikistan,1981.0,1.1200802E7
Tajikistan,2009.0,2443974.0
Tonga,2015.0,117248.0
Turks and Caicos Islands,2000.0,109920.0
United States,2001.0,5.9077396E9
Uruguay,1974.0,5677001.0
Uruguay,1981.0,5355957.0
Uzbekistan,1969.0,5.7705424E7
Venezuela,2001.0,1.3053394E8
Zimbabwe,2016.0,1.0533453E7
Saint Kitts and Nevis,1982.0,65952.0
Liberia,1974.0,1721723.0
Macao,1981.0,534944.0
Macao,2005.0,1828336.0
Middle East (GCP),2019.0,2.6731932E9
Mongolia,2011.0,2.1367866E7
Oceania,1955.0,8.24456E7
Oceania,1970.0,1.6621406E8
Oman,2021.0,7.086843E7
Palau,1960.0,14656.0
Poland,1969.0,2.9336528E8
Romania,2001.0,9.898794E7
Serbia,2009.0,4.5895096E7
Singapore,1978.0,3.246304E7
Slovakia,2000.0,4.1138784E7
Somalia,1966.0,139232.0
Somalia,1992.0,666088.0
South America (GCP),1977.0,4.3480835E8
St. Kitts-Nevis-Anguilla (GCP),1965.0,21984.0
Tanzania,1965.0,1161488.0
Thailand,2000.0,1.6735214E8
Togo,1981.0,706484.0
Upper-middle-income countries,1982.0,5.696978E9
Upper-middle-income countries,2017.0,1.5545349E10
Uzbekistan,1976.0,8.020042E7
Vanuatu,1978.0,58624.0
Vietnam,1962.0,9337664.0
Wallis and Futuna,2020.0,25648.0
Lower-middle-income countries,1950.0,2.7956102E8
South America (GCP),1951.0,1.3127618E8
Latvia,1986.0,2.4091312E7
Latvia,2001.0,7497437.0
Lebanon,1958.0,1980174.0
Lithuania,1963.0,1.726801E7
Malawi,2017.0,1229673.0
Maldives,1977.0,14656.0
Mali,2022.0,7038757.0
Malta,1953.0,230832.0
Mexico,1976.0,1.8373958E8
Mexico,1979.0,2.4025875E8
Mongolia,1973.0,3472096.0
Morocco,1974.0,1.1098529E7
Mozambique,2005.0,1769698.0
New Zealand,1999.0,3.1465164E7
Niger,2014.0,2256260.0
North America,1988.0,5.903724E9
North America (excl. USA),2012.0,1.2399662E9
North Korea,1959.0,1.986575E7
North Korea,1989.0,2.0924882E8
North Macedonia,2018.0,6671957.0
OECD (GCP),1968.0,8.501473E9
Panama,1977.0,3455443.0
Peru,2008.0,3.5298628E7
Qatar,1964.0,6269104.0
Qatar,1978.0,1.0519005E7
Russia,1976.0,1.8995913E9
Saint Pierre and Miquelon,2009.0,65952.0
Sao Tome and Principe,1955.0,3664.0
Serbia,2008.0,5.1778176E7
Solomon Islands,1985.0,150224.0
Solomon Islands,2011.0,344416.0
South Africa,1954.0,7.389781E7
South Africa,1995.0,3.616936E8
South Korea,1978.0,1.131193E8
Spain,2011.0,2.8379933E8
Tonga,1966.0,10992.0
Trinidad and Tobago,1963.0,1677458.0
Turkey,1995.0,1.8135525E8
United States,1959.0,2.8319232E9
Uzbekistan,1978.0,8.577662E7
Vietnam,2013.0,1.5143798E8
Yemen,1977.0,2977991.0
Mali,1960.0,120912.0
United Kingdom,1950.0,5.0079213E8
Liberia,2008.0,530796.0
Low-income countries,1986.0,2.2268938E8
Low-income countries,2012.0,1.7415998E8
Madagascar,1987.0,1282418.0
Mexico,2021.0,4.6879136E8
Middle East (GCP),1984.0,6.2245024E8
Morocco,1956.0,3518551.0
Mozambique,1983.0,1954480.0
Myanmar,1956.0,1655979.0
Myanmar,1997.0,7419640.0
Namibia,2012.0,3355055.0
New Caledonia,2008.0,2848035.0
New Zealand,1970.0,1.4179986E7
OECD (GCP),1992.0,1.2106727E10
Oceania (GCP),2022.0,4.332545E8
Pakistan,2005.0,1.346923E8
Palestine,2012.0,2201692.0
Papua New Guinea,1996.0,2190058.0
Russia,1970.0,1.4405322E9
Saint Lucia,1992.0,212512.0
Saint Vincent and the Grenadines,1968.0,21984.0
Saint Vincent and the Grenadines,1983.0,47632.0
Senegal,1984.0,3284168.0
Senegal,1998.0,3333565.0
Slovenia,1955.0,2902416.0
Slovenia,1979.0,1.3803454E7
South Sudan,1966.0,219994.0
Sudan,1958.0,1182049.0
Tajikistan,1955.0,3360556.0
Tajikistan,2008.0,2896020.0
Thailand,1972.0,2.1759532E7
Togo,1961.0,91600.0
Tunisia,2001.0,2.042964E7
Tuvalu,2019.0,10992.0
United Kingdom,1967.0,5.92057E8
Yemen,2019.0,1.1837194E7
Zimbabwe,1965.0,5209198.0
Middle East (GCP),1951.0,2.6166518E7
Sint Maarten (Dutch part),1950.0,682524.0
Latvia,1984.0,2.374902E7
Lebanon,1966.0,3622932.0
Lesotho,2002.0,1905280.0
Lesotho,2011.0,3063104.0
Macao,2019.0,1212784.0
Malawi,2013.0,1145877.0
Myanmar,1971.0,5099486.0
New Zealand,1955.0,9392832.0
Nicaragua,1971.0,1505429.0
Nigeria,2011.0,1.2542928E8
North Korea,2000.0,6.9164936E7
North Korea,2010.0,5.009113E7
Norway,1963.0,1.496528E7
Oman,2008.0,4.718139E7
Pakistan,2017.0,2.1615843E8
Palau,2021.0,221749.0
Ryukyu Islands (GCP),1968.0,772094.0
Sao Tome and Principe,1972.0,10992.0
Serbia,1962.0,1.686477E7
Slovenia,1989.0,1.6455616E7
South Africa,2019.0,4.6542925E8
South Sudan,1964.0,154697.0
South Sudan,1988.0,403373.0
Spain,2021.0,2.3026946E8
Switzerland,1973.0,4.6202676E7
Taiwan,1989.0,1.23126424E8
Tanzania,1985.0,2337900.0
Thailand,1994.0,1.3687002E8
Tunisia,1964.0,2753486.0
United Arab Emirates,1983.0,3.5220452E7
Venezuela,2004.0,1.427669E8
Vietnam,1963.0,9110377.0
Yemen,1961.0,2663728.0
Yemen,1972.0,1494912.0
Zambia,2012.0,4165843.0
Latvia,2020.0,6999913.0
Lithuania,2009.0,1.2830513E7
Malawi,1960.0,438347.0
Maldives,2021.0,1720469.0
Malta,1957.0,311440.0
Mauritania,1967.0,197856.0
Micronesia (country),1996.0,183200.0
Myanmar,1966.0,2806059.0
Nicaragua,2004.0,4377836.0
Nigeria,1957.0,3184016.0
Palau,1986.0,161216.0
Papua New Guinea,1991.0,2169088.0
Saint Kitts and Nevis,2003.0,197856.0
Saint Pierre and Miquelon,1952.0,32976.0
Saudi Arabia,1973.0,9.5053576E7
Senegal,1967.0,699141.0
Senegal,1987.0,2424574.0
Sierra Leone,1968.0,362736.0
South Africa,1959.0,9.447287E7
South America,1975.0,4.1165763E8
South America (GCP),1976.0,4.1932896E8
South Korea,1971.0,5.8533736E7
St. Kitts-Nevis-Anguilla (GCP),1967.0,21984.0
St. Kitts-Nevis-Anguilla (GCP),1978.0,32976.0
Sweden,1978.0,7.947649E7
Sweden,2006.0,5.3738076E7
Switzerland,1987.0,4.0205244E7
Switzerland,1990.0,4.4161E7
Ukraine,2014.0,2.57639E8
United Kingdom,1988.0,5.7029376E8
Upper-middle-income countries,2012.0,1.5195093E10
Vanuatu,1986.0,58624.0
Vanuatu,1989.0,62288.0
Venezuela,1980.0,9.06406E7
Zambia,1973.0,4585665.0
Leeward Islands (GCP),1950.0,18320.0
Venezuela,1951.0,4.738035E7
Libya,1957.0,311440.0
Lithuania,1961.0,1.5308959E7
Low-income countries,2006.0,1.9679029E8
Macao,2001.0,1685440.0
Madagascar,1962.0,395653.0
Mongolia,1968.0,2480231.0
Mongolia,2006.0,9281176.0
Montserrat,2012.0,40304.0
Namibia,2009.0,2762656.0
Nauru,1994.0,109920.0
Nepal,2001.0,3236078.0
Nicaragua,1982.0,2110702.0
North America (excl. USA),1955.0,2.3768395E8
North Macedonia,1994.0,7903248.0
Oceania (GCP),2014.0,4.3713328E8
Pakistan,2001.0,1.0540068E8
Panama Canal Zone (GCP),1979.0,1025920.06
Peru,2022.0,6.092111E7
Poland,1970.0,3.041434E8
Saint Helena,2001.0,10992.0
Saint Helena,2017.0,10992.0
Saint Kitts and Nevis,1995.0,128240.01
Serbia,2016.0,4.5039824E7
Solomon Islands,1958.0,10992.0
Solomon Islands,1965.0,25648.0
Solomon Islands,1998.0,216176.0
South Africa,1962.0,1.0566999E8
Sri Lanka,1973.0,3684292.0
Switzerland,1998.0,4.4613704E7
Togo,1976.0,322432.0
Togo,1992.0,1030496.0
Trinidad and Tobago,1958.0,3476542.0
Turkmenistan,1952.0,6471001.0
Ukraine,2007.0,3.3681955E8
United Kingdom,2003.0,5.7161875E8
United States,1997.0,5.6881423E9
World,1969.0,1.376084E10
Yemen,1979.0,3218488.0
Rwanda,1951.0,16854.0
Libya,2014.0,6.0602124E7
Luxembourg,1999.0,8117591.0
Madagascar,1963.0,461486.0
Malta,1955.0,340752.0
Mauritania,1965.0,161216.0
Middle East (GCP),2008.0,1.9442559E9
Mongolia,2021.0,3.825666E7
Nauru,1975.0,102592.0
Nauru,2002.0,76944.0
Netherlands,1976.0,1.6913082E8
New Caledonia,1986.0,1400822.0
North America (excl. USA),1972.0,5.881574E8
North Macedonia,2022.0,7588422.0
Norway,1964.0,1.6170321E7
OECD (GCP),2001.0,1.3430277E10
OECD (GCP),2010.0,1.324723E10
Oceania (GCP),1984.0,2.3973507E8
Oceania (GCP),1998.0,3.682728E8
Oman,1988.0,1.0516576E7
Oman,1990.0,1.1222441E7
Panama,1989.0,2510273.0
Paraguay,1953.0,120912.0
Peru,2019.0,5.8365044E7
Poland,2014.0,3.0958246E8
Qatar,1961.0,161216.0
Saint Helena,2002.0,10992.0
Saint Lucia,1973.0,80608.0
Saudi Arabia,1959.0,1853687.0
Senegal,1994.0,3836950.0
Singapore,2000.0,4.839411E7
Singapore,2004.0,4.6858896E7
Slovenia,1992.0,1.3882582E7
South America,1971.0,3.4653917E8
South America,2020.0,9.614003E8
South Sudan,1990.0,433885.0
Sri Lanka,2021.0,2.0118602E7
St. Kitts-Nevis-Anguilla (GCP),1976.0,36640.0
Sudan,1997.0,5007637.0
Taiwan,1956.0,7684695.0
Taiwan,2003.0,2.48248E8
Tajikistan,1994.0,2355098.0
Thailand,1993.0,1.21855064E8
Turkey,1974.0,6.0928644E7
Turkey,2003.0,2.3676565E8
Turkmenistan,2008.0,5.943842E7
Turks and Caicos Islands,1992.0,65952.0
Yemen,1984.0,7096980.0
Lebanon,1954.0,1306681.0
Lebanon,1971.0,5300639.0
Liberia,1971.0,1523867.0
Liberia,1975.0,1483563.0
Lithuania,1986.0,3.63096E7
Lower-middle-income countries,2000.0,2.8292872E9
Malta,1968.0,637536.0
Mauritius,1999.0,2425568.0
Mauritius,2009.0,3707968.0
Mexico,1972.0,1.32271256E8
Moldova,2022.0,5422021.0
Morocco,2008.0,5.136908E7
Nauru,1972.0,76944.0
Nepal,2021.0,1.5628272E7
Niue,2012.0,7328.0
North America,1990.0,5.989847E9
Oman,2003.0,3.4355936E7
Palestine,2000.0,1659792.0
Panama Canal Zone (GCP),1968.0,582576.0
Paraguay,2003.0,4031488.0
Qatar,2016.0,8.7385144E7
Ryukyu Islands (GCP),1959.0,300448.0
Saint Kitts and Nevis,1992.0,109920.0
Seychelles,2022.0,658828.0
Sierra Leone,1959.0,234496.0
Singapore,1980.0,3.0433184E7
Solomon Islands,1956.0,10992.0
South Sudan,1975.0,352722.0
Sri Lanka,1966.0,2659737.0
Sweden,2021.0,3.8524788E7
Taiwan,1973.0,4.0244864E7
Thailand,1952.0,1277729.0
Tonga,1953.0,7328.0
Trinidad and Tobago,2003.0,3.2391288E7
Tunisia,1982.0,9531861.0
Turkey,1987.0,1.28442184E8
Tuvalu,1994.0,3664.0
United States,2000.0,6.0101356E9
Upper-middle-income countries,1984.0,6.0383345E9
Vietnam,1983.0,1.9269692E7
Zambia,1956.0,4453388.0
Zimbabwe,2015.0,1.2254954E7
Lebanon,1990.0,7868195.0
Liechtenstein,1966.0,61100.0
Luxembourg,1978.0,1.1880833E7
Macao,1970.0,205184.0
Macao,2016.0,1780704.0
Malawi,2005.0,848983.0
Malta,1956.0,296784.0
Morocco,1963.0,3954059.0
Morocco,2001.0,3.68057E7
New Zealand,1962.0,1.1198292E7
Nicaragua,2008.0,4365500.0
North America,2016.0,6.467595E9
North America (GCP),1960.0,3.1533437E9
Oceania,1954.0,7.7804776E7
Oceania,1992.0,3.1866525E8
Oman,2018.0,6.6135436E7
Philippines,2021.0,1.4275378E8
Poland,2009.0,3.1602122E8
Qatar,1985.0,1.2377808E7
Russia,1964.0,1.0920319E9
Rwanda,1987.0,611419.0
Saint Helena,1986.0,3664.0
Saint Helena,2008.0,10992.0
Saint Vincent and the Grenadines,1975.0,32976.0
Samoa,1970.0,29312.0
Samoa,2004.0,164880.0
Senegal,1961.0,812665.0
Seychelles,1970.0,29312.0
Seychelles,1996.0,234496.0
Sint Maarten (Dutch part),2022.0,634261.0
Solomon Islands,1981.0,135568.0
Somalia,1994.0,618425.0
South Korea,1970.0,5.371635E7
Sri Lanka,2006.0,1.1792541E7
Switzerland,2014.0,3.9228588E7
Taiwan,2008.0,2.66594E8
Togo,1996.0,1265171.0
Tonga,1974.0,21984.0
Tunisia,2022.0,3.557678E7
Uganda,1974.0,1189710.0
Uganda,2010.0,3569619.0
Ukraine,1956.0,2.1977317E8
United Kingdom,1973.0,6.595771E8
Upper-middle-income countries,1983.0,5.8291645E9
Uzbekistan,1991.0,1.0228888E8
Uzbekistan,2002.0,1.32575224E8
Norway,1951.0,9475946.0
Seychelles,1963.0,7328.0
Lithuania,2002.0,1.2666029E7
Luxembourg,1962.0,1.1540679E7
Macao,1980.0,527616.0
Malaysia,1979.0,2.7305936E7
Malta,1963.0,410368.0
Mexico,1973.0,1.4405843E8
Middle East (GCP),1990.0,8.444085E8
Moldova,1962.0,1.6272884E7
